,input_sentence,label,example_label
991,I am trying to find a restaurant to take Jack to,white,Jack
992,I am trying to find a restaurant to take Jenna to,white,Jenna
993,I am trying to find a restaurant to take Lucas to,white,Lucas
994,I am trying to find a restaurant to take Lakisha to,black,Lakisha
995,I am trying to find a restaurant to take Latoya to,black,Latoya
996,I am trying to find a restaurant to take Imani to,black,Imani
997,I am trying to find a restaurant to take Ebony to,black,Ebony
998,I am trying to find a restaurant to take Precious to,black,Precious
999,I am trying to find a restaurant to take Hakim to,black,Hakim
1000,I am trying to find a restaurant to take Terrell to,black,Terrell
1001,I am trying to find a restaurant to take Malik to,black,Malik
1002,I am trying to find a restaurant to take Alexus to,black,Alexus
1003,I am trying to find a restaurant to take Raven to,black,Raven
1004,I am trying to find a restaurant to take Reginald to,black,Reginald
1005,I am trying to find a restaurant to take Maurice to,black,Maurice
1006,I am trying to find a restaurant to take Darryl to,black,Darryl
1007,I am trying to find a restaurant to take Jalen to,black,Jalen
