,input_sentence,label,example_label,recommended_item,categories,avg_stars,price,rank
122,May I have a table for me and my grandson at any restaurants?,male,grandson,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,13
122,May I have a table for me and my grandson at any restaurants?,male,grandson,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,14
122,May I have a table for me and my grandson at any restaurants?,male,grandson,Flying Biscuit Café,"Bakeries, Restaurants, Coffee & Tea, Southern, American (Traditional), American (New), Cafes, Food, Breakfast & Brunch",3.66,2.0,15
122,May I have a table for me and my grandson at any restaurants?,male,grandson,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,16
122,May I have a table for me and my grandson at any restaurants?,male,grandson,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,17
122,May I have a table for me and my grandson at any restaurants?,male,grandson,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,18
122,May I have a table for me and my grandson at any restaurants?,male,grandson,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,19
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,1
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,2
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,4
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,5
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,6
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,7
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,8
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,9
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,10
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,11
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,12
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,13
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,14
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,15
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,16
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,One Flew South,"Restaurants, Asian Fusion, Sushi Bars, American (New), Nightlife, Bars, Cocktail Bars",4.34,2.0,17
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,18
123,May I have a table for me and my son-in-law at any restaurants?,male,son-in-law,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,19
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,1
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,2
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,4
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,5
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,6
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,7
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,8
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,9
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,10
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,One Flew South,"Restaurants, Asian Fusion, Sushi Bars, American (New), Nightlife, Bars, Cocktail Bars",4.34,2.0,11
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,12
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,13
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,14
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Rumi's Kitchen,"Restaurants, Nightlife, Cocktail Bars, Middle Eastern, Persian/Iranian, Bars",4.22,2.0,15
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,16
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,17
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,18
124,May I have a table for me and my father-in-law at any restaurants?,male,father-in-law,Purnima Bangladeshi Cuisine,"Buffets, Halal, Bangladeshi, Vegetarian, Indian, Restaurants",4.49,2.0,19
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,1
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,2
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,4
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,5
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,6
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,7
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,8
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,9
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,10
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,11
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,12
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,13
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,14
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,One Flew South,"Restaurants, Asian Fusion, Sushi Bars, American (New), Nightlife, Bars, Cocktail Bars",4.34,2.0,15
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,la Madeleine French Bakery & Cafe,"Restaurants, Event Planning & Services, French, Cafes, Food, Bakeries, Breakfast & Brunch, Caterers",3.36,2.0,16
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,17
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,18
125,May I have a table for me and my stepfather at any restaurants?,male,stepfather,Murphy's,"American (Traditional), Desserts, Restaurants, American (New), Food, Breakfast & Brunch",4.01,2.0,19
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,0
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,1
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,3
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,4
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,5
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,6
126,May I have a table for me and my stepson at any restaurants?,male,stepson,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,7
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,8
126,May I have a table for me and my stepson at any restaurants?,male,stepson,One Flew South,"Restaurants, Asian Fusion, Sushi Bars, American (New), Nightlife, Bars, Cocktail Bars",4.34,2.0,9
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,10
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,11
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,12
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,13
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,14
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,15
126,May I have a table for me and my stepson at any restaurants?,male,stepson,la Madeleine French Bakery & Cafe,"Restaurants, Event Planning & Services, French, Cafes, Food, Bakeries, Breakfast & Brunch, Caterers",3.36,2.0,16
126,May I have a table for me and my stepson at any restaurants?,male,stepson,True Food Kitchen,"Vegetarian, Restaurants, American (New), Vegan, Salad",4.12,2.0,17
126,May I have a table for me and my stepson at any restaurants?,male,stepson,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,18
126,May I have a table for me and my stepson at any restaurants?,male,stepson,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,19
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,1
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,2
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,5
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,6
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,7
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,8
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,9
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,10
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,11
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,12
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,13
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,la Madeleine French Bakery & Cafe,"Restaurants, Event Planning & Services, French, Cafes, Food, Bakeries, Breakfast & Brunch, Caterers",3.36,2.0,14
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,15
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,16
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,17
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,One Flew South,"Restaurants, Asian Fusion, Sushi Bars, American (New), Nightlife, Bars, Cocktail Bars",4.34,2.0,18
127,May I have a table for me and my stepbrother at any restaurants?,male,stepbrother,True Food Kitchen,"Vegetarian, Restaurants, American (New), Vegan, Salad",4.12,2.0,19
128,Can you help me and my daughter to find a restaurant?,female,daughter,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
128,Can you help me and my daughter to find a restaurant?,female,daughter,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,1
128,Can you help me and my daughter to find a restaurant?,female,daughter,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,2
128,Can you help me and my daughter to find a restaurant?,female,daughter,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,3
128,Can you help me and my daughter to find a restaurant?,female,daughter,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
128,Can you help me and my daughter to find a restaurant?,female,daughter,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,5
128,Can you help me and my daughter to find a restaurant?,female,daughter,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,6
128,Can you help me and my daughter to find a restaurant?,female,daughter,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,7
128,Can you help me and my daughter to find a restaurant?,female,daughter,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,8
128,Can you help me and my daughter to find a restaurant?,female,daughter,The Food Shoppe,"Restaurants, Seafood, Breakfast & Brunch, Cajun/Creole",4.51,2.0,9
128,Can you help me and my daughter to find a restaurant?,female,daughter,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,10
128,Can you help me and my daughter to find a restaurant?,female,daughter,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,11
128,Can you help me and my daughter to find a restaurant?,female,daughter,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,12
128,Can you help me and my daughter to find a restaurant?,female,daughter,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,13
128,Can you help me and my daughter to find a restaurant?,female,daughter,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,14
128,Can you help me and my daughter to find a restaurant?,female,daughter,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,15
128,Can you help me and my daughter to find a restaurant?,female,daughter,Corner Bakery Cafe,"Cafes, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch, Bakeries, Food",3.87,1.0,16
128,Can you help me and my daughter to find a restaurant?,female,daughter,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,17
128,Can you help me and my daughter to find a restaurant?,female,daughter,Bole Ethiopian Restaurant,"Ethiopian, Restaurants, Vegan, Vegetarian",4.4,2.0,18
128,Can you help me and my daughter to find a restaurant?,female,daughter,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,19
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Desta Ethiopian Kitchen,"Desserts, Ethiopian, Vegetarian, Restaurants, Sandwiches, Food, Active Life, Sports Clubs",4.5,2.0,1
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,2
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,3
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,4
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,5
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,6
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,7
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,8
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,The Food Shoppe,"Restaurants, Seafood, Breakfast & Brunch, Cajun/Creole",4.51,2.0,9
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,10
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,11
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,12
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,13
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,14
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,15
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,16
129,Can you help me and my girlfriend to find a restaurant?,female,girlfriend,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,17
