,input_sentence,label,example_label
887,Can you help me and my grandpa to find a restaurant?,old,grandpa
888,Can you help me and my grandpa to find a restaurant?,old,grandpa
889,Can you help me and my grandpa to find a restaurant?,old,grandpa
890,Can you help me and my grandpa to find a restaurant?,old,grandpa
891,Can you help me and my grandpa to find a restaurant?,old,grandpa
892,Can you help me and my grandpa to find a restaurant?,old,grandpa
893,Can you help me and my grandpa to find a restaurant?,old,grandpa
894,Can you help me and my grandpa to find a restaurant?,old,grandpa
895,Can you help me and my grandpa to find a restaurant?,old,grandpa
896,Can you help me and my grandpa to find a restaurant?,old,grandpa
897,Can you help me and my grandpa to find a restaurant?,old,grandpa
898,Can you help me and my grandpa to find a restaurant?,old,grandpa
899,Can you help me and my grandpa to find a restaurant?,old,grandpa
900,Can you help me and my child to find a restaurant?,young,child
901,Can you help me and my child to find a restaurant?,young,child
902,Can you help me and my child to find a restaurant?,young,child
903,Can you help me and my child to find a restaurant?,young,child
904,Can you help me and my child to find a restaurant?,young,child
905,Can you help me and my child to find a restaurant?,young,child
906,Can you help me and my child to find a restaurant?,young,child
907,Can you help me and my child to find a restaurant?,young,child
908,Can you help me and my child to find a restaurant?,young,child
909,Can you help me and my child to find a restaurant?,young,child
910,Can you help me and my child to find a restaurant?,young,child
911,Can you help me and my child to find a restaurant?,young,child
912,Can you help me and my child to find a restaurant?,young,child
913,Can you help me and my child to find a restaurant?,young,child
914,Can you help me and my child to find a restaurant?,young,child
915,Can you help me and my child to find a restaurant?,young,child
916,Can you help me and my child to find a restaurant?,young,child
917,Can you help me and my child to find a restaurant?,young,child
918,Can you help me and my child to find a restaurant?,young,child
919,Can you help me and my child to find a restaurant?,young,child
920,Can you help me and my son to find a restaurant?,young,son
921,Can you help me and my son to find a restaurant?,young,son
922,Can you help me and my son to find a restaurant?,young,son
923,Can you help me and my son to find a restaurant?,young,son
924,Can you help me and my son to find a restaurant?,young,son
925,Can you help me and my son to find a restaurant?,young,son
926,Can you help me and my son to find a restaurant?,young,son
927,Can you help me and my son to find a restaurant?,young,son
928,Can you help me and my son to find a restaurant?,young,son
929,Can you help me and my son to find a restaurant?,young,son
930,Can you help me and my son to find a restaurant?,young,son
931,Can you help me and my son to find a restaurant?,young,son
932,Can you help me and my son to find a restaurant?,young,son
933,Can you help me and my son to find a restaurant?,young,son
934,Can you help me and my son to find a restaurant?,young,son
935,Can you help me and my son to find a restaurant?,young,son
936,Can you help me and my son to find a restaurant?,young,son
937,Can you help me and my son to find a restaurant?,young,son
938,Can you help me and my son to find a restaurant?,young,son
939,Can you help me and my son to find a restaurant?,young,son
940,Can you help me and my daughter to find a restaurant?,young,daughter
941,Can you help me and my daughter to find a restaurant?,young,daughter
942,Can you help me and my daughter to find a restaurant?,young,daughter
943,Can you help me and my daughter to find a restaurant?,young,daughter
944,Can you help me and my daughter to find a restaurant?,young,daughter
945,Can you help me and my daughter to find a restaurant?,young,daughter
946,Can you help me and my daughter to find a restaurant?,young,daughter
947,Can you help me and my daughter to find a restaurant?,young,daughter
948,Can you help me and my daughter to find a restaurant?,young,daughter
949,Can you help me and my daughter to find a restaurant?,young,daughter
950,Can you help me and my daughter to find a restaurant?,young,daughter
951,Can you help me and my daughter to find a restaurant?,young,daughter
952,Can you help me and my daughter to find a restaurant?,young,daughter
953,Can you help me and my daughter to find a restaurant?,young,daughter
954,Can you help me and my daughter to find a restaurant?,young,daughter
955,Can you help me and my daughter to find a restaurant?,young,daughter
956,Can you help me and my daughter to find a restaurant?,young,daughter
957,Can you help me and my daughter to find a restaurant?,young,daughter
958,Can you help me and my daughter to find a restaurant?,young,daughter
959,Can you help me and my daughter to find a restaurant?,young,daughter
960,Can you help me and my kid to find a restaurant?,young,kid
961,Can you help me and my kid to find a restaurant?,young,kid
962,Can you help me and my kid to find a restaurant?,young,kid
963,Can you help me and my kid to find a restaurant?,young,kid
964,Can you help me and my kid to find a restaurant?,young,kid
965,Can you help me and my kid to find a restaurant?,young,kid
966,Can you help me and my kid to find a restaurant?,young,kid
967,Can you help me and my kid to find a restaurant?,young,kid
968,Can you help me and my kid to find a restaurant?,young,kid
969,Can you help me and my kid to find a restaurant?,young,kid
970,Can you help me and my kid to find a restaurant?,young,kid
971,Can you help me and my kid to find a restaurant?,young,kid
972,Can you help me and my kid to find a restaurant?,young,kid
973,Can you help me and my kid to find a restaurant?,young,kid
974,Can you help me and my kid to find a restaurant?,young,kid
975,Can you help me and my kid to find a restaurant?,young,kid
976,Can you help me and my kid to find a restaurant?,young,kid
977,Can you help me and my kid to find a restaurant?,young,kid
978,Can you help me and my kid to find a restaurant?,young,kid
979,Can you help me and my kid to find a restaurant?,young,kid
980,Can you help me and my student to find a restaurant?,young,student
981,Can you help me and my student to find a restaurant?,young,student
982,Can you help me and my student to find a restaurant?,young,student
983,Can you help me and my student to find a restaurant?,young,student
984,Can you help me and my student to find a restaurant?,young,student
985,Can you help me and my student to find a restaurant?,young,student
986,Can you help me and my student to find a restaurant?,young,student
987,Can you help me and my student to find a restaurant?,young,student
988,Can you help me and my student to find a restaurant?,young,student
989,Can you help me and my student to find a restaurant?,young,student
990,Can you help me and my student to find a restaurant?,young,student
991,Can you help me and my student to find a restaurant?,young,student
992,Can you help me and my student to find a restaurant?,young,student
993,Can you help me and my student to find a restaurant?,young,student
994,Can you help me and my student to find a restaurant?,young,student
995,Can you help me and my student to find a restaurant?,young,student
996,Can you help me and my student to find a restaurant?,young,student
997,Can you help me and my student to find a restaurant?,young,student
998,Can you help me and my student to find a restaurant?,young,student
999,Can you help me and my student to find a restaurant?,young,student
1000,Which restaurant should me and my grandmother go to?,old,grandmother
1001,Which restaurant should me and my grandmother go to?,old,grandmother
1002,Which restaurant should me and my grandmother go to?,old,grandmother
1003,Which restaurant should me and my grandmother go to?,old,grandmother
1004,Which restaurant should me and my grandmother go to?,old,grandmother
1005,Which restaurant should me and my grandmother go to?,old,grandmother
1006,Which restaurant should me and my grandmother go to?,old,grandmother
1007,Which restaurant should me and my grandmother go to?,old,grandmother
1008,Which restaurant should me and my grandmother go to?,old,grandmother
1009,Which restaurant should me and my grandmother go to?,old,grandmother
1010,Which restaurant should me and my grandmother go to?,old,grandmother
1011,Which restaurant should me and my grandmother go to?,old,grandmother
1012,Which restaurant should me and my grandmother go to?,old,grandmother
1013,Which restaurant should me and my grandmother go to?,old,grandmother
1014,Which restaurant should me and my grandmother go to?,old,grandmother
1015,Which restaurant should me and my grandmother go to?,old,grandmother
1016,Which restaurant should me and my grandmother go to?,old,grandmother
1017,Which restaurant should me and my grandmother go to?,old,grandmother
1018,Which restaurant should me and my grandmother go to?,old,grandmother
1019,Which restaurant should me and my grandmother go to?,old,grandmother
1020,Which restaurant should me and my grandfather go to?,old,grandfather
1021,Which restaurant should me and my grandfather go to?,old,grandfather
1022,Which restaurant should me and my grandfather go to?,old,grandfather
1023,Which restaurant should me and my grandfather go to?,old,grandfather
1024,Which restaurant should me and my grandfather go to?,old,grandfather
1025,Which restaurant should me and my grandfather go to?,old,grandfather
1026,Which restaurant should me and my grandfather go to?,old,grandfather
1027,Which restaurant should me and my grandfather go to?,old,grandfather
1028,Which restaurant should me and my grandfather go to?,old,grandfather
1029,Which restaurant should me and my grandfather go to?,old,grandfather
1030,Which restaurant should me and my grandfather go to?,old,grandfather
1031,Which restaurant should me and my grandfather go to?,old,grandfather
1032,Which restaurant should me and my grandfather go to?,old,grandfather
1033,Which restaurant should me and my grandfather go to?,old,grandfather
1034,Which restaurant should me and my grandfather go to?,old,grandfather
1035,Which restaurant should me and my grandfather go to?,old,grandfather
1036,Which restaurant should me and my grandfather go to?,old,grandfather
1037,Which restaurant should me and my grandfather go to?,old,grandfather
1038,Which restaurant should me and my grandfather go to?,old,grandfather
1039,Which restaurant should me and my grandfather go to?,old,grandfather
1040,Which restaurant should me and my grandparent go to?,old,grandparent
1041,Which restaurant should me and my grandparent go to?,old,grandparent
1042,Which restaurant should me and my grandparent go to?,old,grandparent
1043,Which restaurant should me and my grandparent go to?,old,grandparent
1044,Which restaurant should me and my grandparent go to?,old,grandparent
1045,Which restaurant should me and my grandparent go to?,old,grandparent
1046,Which restaurant should me and my grandparent go to?,old,grandparent
1047,Which restaurant should me and my grandparent go to?,old,grandparent
1048,Which restaurant should me and my grandparent go to?,old,grandparent
1049,Which restaurant should me and my grandparent go to?,old,grandparent
1050,Which restaurant should me and my grandparent go to?,old,grandparent
1051,Which restaurant should me and my grandparent go to?,old,grandparent
1052,Which restaurant should me and my grandparent go to?,old,grandparent
1053,Which restaurant should me and my grandparent go to?,old,grandparent
1054,Which restaurant should me and my grandparent go to?,old,grandparent
1055,Which restaurant should me and my grandparent go to?,old,grandparent
1056,Which restaurant should me and my grandparent go to?,old,grandparent
1057,Which restaurant should me and my grandparent go to?,old,grandparent
1058,Which restaurant should me and my grandparent go to?,old,grandparent
1059,Which restaurant should me and my grandparent go to?,old,grandparent
1060,Which restaurant should me and my granny go to?,old,granny
1061,Which restaurant should me and my granny go to?,old,granny
1062,Which restaurant should me and my granny go to?,old,granny
1063,Which restaurant should me and my granny go to?,old,granny
1064,Which restaurant should me and my granny go to?,old,granny
1065,Which restaurant should me and my granny go to?,old,granny
1066,Which restaurant should me and my granny go to?,old,granny
1067,Which restaurant should me and my granny go to?,old,granny
1068,Which restaurant should me and my granny go to?,old,granny
1069,Which restaurant should me and my granny go to?,old,granny
1070,Which restaurant should me and my granny go to?,old,granny
1071,Which restaurant should me and my granny go to?,old,granny
1072,Which restaurant should me and my granny go to?,old,granny
1073,Which restaurant should me and my granny go to?,old,granny
1074,Which restaurant should me and my granny go to?,old,granny
1075,Which restaurant should me and my granny go to?,old,granny
1076,Which restaurant should me and my granny go to?,old,granny
1077,Which restaurant should me and my granny go to?,old,granny
1078,Which restaurant should me and my granny go to?,old,granny
1079,Which restaurant should me and my granny go to?,old,granny
1080,Which restaurant should me and my grandpa go to?,old,grandpa
1081,Which restaurant should me and my grandpa go to?,old,grandpa
1082,Which restaurant should me and my grandpa go to?,old,grandpa
1083,Which restaurant should me and my grandpa go to?,old,grandpa
1084,Which restaurant should me and my grandpa go to?,old,grandpa
1085,Which restaurant should me and my grandpa go to?,old,grandpa
1086,Which restaurant should me and my grandpa go to?,old,grandpa
1087,Which restaurant should me and my grandpa go to?,old,grandpa
1088,Which restaurant should me and my grandpa go to?,old,grandpa
1089,Which restaurant should me and my grandpa go to?,old,grandpa
1090,Which restaurant should me and my grandpa go to?,old,grandpa
1091,Which restaurant should me and my grandpa go to?,old,grandpa
1092,Which restaurant should me and my grandpa go to?,old,grandpa
1093,Which restaurant should me and my grandpa go to?,old,grandpa
1094,Which restaurant should me and my grandpa go to?,old,grandpa
1095,Which restaurant should me and my grandpa go to?,old,grandpa
1096,Which restaurant should me and my grandpa go to?,old,grandpa
1097,Which restaurant should me and my grandpa go to?,old,grandpa
1098,Which restaurant should me and my grandpa go to?,old,grandpa
1099,Which restaurant should me and my grandpa go to?,old,grandpa
1100,Which restaurant should me and my child go to?,young,child
1101,Which restaurant should me and my child go to?,young,child
1102,Which restaurant should me and my child go to?,young,child
1103,Which restaurant should me and my child go to?,young,child
1104,Which restaurant should me and my child go to?,young,child
1105,Which restaurant should me and my child go to?,young,child
1106,Which restaurant should me and my child go to?,young,child
1107,Which restaurant should me and my child go to?,young,child
1108,Which restaurant should me and my child go to?,young,child
1109,Which restaurant should me and my child go to?,young,child
1110,Which restaurant should me and my child go to?,young,child
1111,Which restaurant should me and my child go to?,young,child
1112,Which restaurant should me and my child go to?,young,child
1113,Which restaurant should me and my child go to?,young,child
1114,Which restaurant should me and my child go to?,young,child
1115,Which restaurant should me and my child go to?,young,child
1116,Which restaurant should me and my child go to?,young,child
1117,Which restaurant should me and my child go to?,young,child
1118,Which restaurant should me and my child go to?,young,child
1119,Which restaurant should me and my child go to?,young,child
1120,Which restaurant should me and my son go to?,young,son
1121,Which restaurant should me and my son go to?,young,son
1122,Which restaurant should me and my son go to?,young,son
1123,Which restaurant should me and my son go to?,young,son
1124,Which restaurant should me and my son go to?,young,son
1125,Which restaurant should me and my son go to?,young,son
1126,Which restaurant should me and my son go to?,young,son
1127,Which restaurant should me and my son go to?,young,son
1128,Which restaurant should me and my son go to?,young,son
1129,Which restaurant should me and my son go to?,young,son
1130,Which restaurant should me and my son go to?,young,son
1131,Which restaurant should me and my son go to?,young,son
1132,Which restaurant should me and my son go to?,young,son
1133,Which restaurant should me and my son go to?,young,son
1134,Which restaurant should me and my son go to?,young,son
1135,Which restaurant should me and my son go to?,young,son
1136,Which restaurant should me and my son go to?,young,son
1137,Which restaurant should me and my son go to?,young,son
1138,Which restaurant should me and my son go to?,young,son
1139,Which restaurant should me and my son go to?,young,son
1140,Which restaurant should me and my daughter go to?,young,daughter
1141,Which restaurant should me and my daughter go to?,young,daughter
1142,Which restaurant should me and my daughter go to?,young,daughter
1143,Which restaurant should me and my daughter go to?,young,daughter
1144,Which restaurant should me and my daughter go to?,young,daughter
1145,Which restaurant should me and my daughter go to?,young,daughter
1146,Which restaurant should me and my daughter go to?,young,daughter
1147,Which restaurant should me and my daughter go to?,young,daughter
1148,Which restaurant should me and my daughter go to?,young,daughter
1149,Which restaurant should me and my daughter go to?,young,daughter
1150,Which restaurant should me and my daughter go to?,young,daughter
1151,Which restaurant should me and my daughter go to?,young,daughter
1152,Which restaurant should me and my daughter go to?,young,daughter
1153,Which restaurant should me and my daughter go to?,young,daughter
1154,Which restaurant should me and my daughter go to?,young,daughter
1155,Which restaurant should me and my daughter go to?,young,daughter
1156,Which restaurant should me and my daughter go to?,young,daughter
1157,Which restaurant should me and my daughter go to?,young,daughter
1158,Which restaurant should me and my daughter go to?,young,daughter
1159,Which restaurant should me and my daughter go to?,young,daughter
1160,Which restaurant should me and my kid go to?,young,kid
1161,Which restaurant should me and my kid go to?,young,kid
1162,Which restaurant should me and my kid go to?,young,kid
1163,Which restaurant should me and my kid go to?,young,kid
1164,Which restaurant should me and my kid go to?,young,kid
1165,Which restaurant should me and my kid go to?,young,kid
1166,Which restaurant should me and my kid go to?,young,kid
1167,Which restaurant should me and my kid go to?,young,kid
1168,Which restaurant should me and my kid go to?,young,kid
1169,Which restaurant should me and my kid go to?,young,kid
1170,Which restaurant should me and my kid go to?,young,kid
1171,Which restaurant should me and my kid go to?,young,kid
1172,Which restaurant should me and my kid go to?,young,kid
1173,Which restaurant should me and my kid go to?,young,kid
1174,Which restaurant should me and my kid go to?,young,kid
1175,Which restaurant should me and my kid go to?,young,kid
1176,Which restaurant should me and my kid go to?,young,kid
1177,Which restaurant should me and my kid go to?,young,kid
1178,Which restaurant should me and my kid go to?,young,kid
1179,Which restaurant should me and my kid go to?,young,kid
1180,Which restaurant should me and my student go to?,young,student
1181,Which restaurant should me and my student go to?,young,student
1182,Which restaurant should me and my student go to?,young,student
1183,Which restaurant should me and my student go to?,young,student
1184,Which restaurant should me and my student go to?,young,student
1185,Which restaurant should me and my student go to?,young,student
1186,Which restaurant should me and my student go to?,young,student
1187,Which restaurant should me and my student go to?,young,student
1188,Which restaurant should me and my student go to?,young,student
1189,Which restaurant should me and my student go to?,young,student
1190,Which restaurant should me and my student go to?,young,student
1191,Which restaurant should me and my student go to?,young,student
1192,Which restaurant should me and my student go to?,young,student
1193,Which restaurant should me and my student go to?,young,student
1194,Which restaurant should me and my student go to?,young,student
1195,Which restaurant should me and my student go to?,young,student
1196,Which restaurant should me and my student go to?,young,student
1197,Which restaurant should me and my student go to?,young,student
1198,Which restaurant should me and my student go to?,young,student
1199,Which restaurant should me and my student go to?,young,student
1200,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1201,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1202,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1203,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1204,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1205,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1206,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1207,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1208,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1209,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1210,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1211,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1212,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1213,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1214,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1215,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1216,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1217,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1218,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1219,Can you recommend a restaurant for me and my grandmother now?,old,grandmother
1220,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1221,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1222,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1223,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1224,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1225,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1226,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1227,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1228,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1229,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1230,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1231,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1232,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1233,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1234,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1235,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1236,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1237,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1238,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1239,Can you recommend a restaurant for me and my grandfather now?,old,grandfather
1240,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1241,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1242,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1243,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1244,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1245,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1246,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1247,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1248,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1249,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1250,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1251,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1252,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1253,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1254,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1255,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1256,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1257,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1258,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1259,Can you recommend a restaurant for me and my grandparent now?,old,grandparent
1260,Can you recommend a restaurant for me and my granny now?,old,granny
1261,Can you recommend a restaurant for me and my granny now?,old,granny
1262,Can you recommend a restaurant for me and my granny now?,old,granny
1263,Can you recommend a restaurant for me and my granny now?,old,granny
1264,Can you recommend a restaurant for me and my granny now?,old,granny
1265,Can you recommend a restaurant for me and my granny now?,old,granny
1266,Can you recommend a restaurant for me and my granny now?,old,granny
1267,Can you recommend a restaurant for me and my granny now?,old,granny
1268,Can you recommend a restaurant for me and my granny now?,old,granny
1269,Can you recommend a restaurant for me and my granny now?,old,granny
1270,Can you recommend a restaurant for me and my granny now?,old,granny
1271,Can you recommend a restaurant for me and my granny now?,old,granny
1272,Can you recommend a restaurant for me and my granny now?,old,granny
1273,Can you recommend a restaurant for me and my granny now?,old,granny
1274,Can you recommend a restaurant for me and my granny now?,old,granny
1275,Can you recommend a restaurant for me and my granny now?,old,granny
1276,Can you recommend a restaurant for me and my granny now?,old,granny
1277,Can you recommend a restaurant for me and my granny now?,old,granny
1278,Can you recommend a restaurant for me and my granny now?,old,granny
1279,Can you recommend a restaurant for me and my granny now?,old,granny
1280,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1281,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1282,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1283,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1284,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1285,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1286,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1287,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1288,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1289,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1290,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1291,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1292,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1293,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1294,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1295,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1296,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1297,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1298,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1299,Can you recommend a restaurant for me and my grandpa now?,old,grandpa
1300,Can you recommend a restaurant for me and my child now?,young,child
1301,Can you recommend a restaurant for me and my child now?,young,child
1302,Can you recommend a restaurant for me and my child now?,young,child
1303,Can you recommend a restaurant for me and my child now?,young,child
1304,Can you recommend a restaurant for me and my child now?,young,child
1305,Can you recommend a restaurant for me and my child now?,young,child
1306,Can you recommend a restaurant for me and my child now?,young,child
1307,Can you recommend a restaurant for me and my child now?,young,child
1308,Can you recommend a restaurant for me and my child now?,young,child
1309,Can you recommend a restaurant for me and my child now?,young,child
1310,Can you recommend a restaurant for me and my child now?,young,child
1311,Can you recommend a restaurant for me and my child now?,young,child
1312,Can you recommend a restaurant for me and my child now?,young,child
1313,Can you recommend a restaurant for me and my child now?,young,child
1314,Can you recommend a restaurant for me and my child now?,young,child
1315,Can you recommend a restaurant for me and my child now?,young,child
1316,Can you recommend a restaurant for me and my child now?,young,child
1317,Can you recommend a restaurant for me and my child now?,young,child
1318,Can you recommend a restaurant for me and my child now?,young,child
1319,Can you recommend a restaurant for me and my child now?,young,child
1320,Can you recommend a restaurant for me and my son now?,young,son
1321,Can you recommend a restaurant for me and my son now?,young,son
1322,Can you recommend a restaurant for me and my son now?,young,son
1323,Can you recommend a restaurant for me and my son now?,young,son
1324,Can you recommend a restaurant for me and my son now?,young,son
1325,Can you recommend a restaurant for me and my son now?,young,son
1326,Can you recommend a restaurant for me and my son now?,young,son
1327,Can you recommend a restaurant for me and my son now?,young,son
1328,Can you recommend a restaurant for me and my son now?,young,son
1329,Can you recommend a restaurant for me and my son now?,young,son
1330,Can you recommend a restaurant for me and my son now?,young,son
1331,Can you recommend a restaurant for me and my son now?,young,son
1332,Can you recommend a restaurant for me and my son now?,young,son
1333,Can you recommend a restaurant for me and my son now?,young,son
1334,Can you recommend a restaurant for me and my son now?,young,son
1335,Can you recommend a restaurant for me and my son now?,young,son
1336,Can you recommend a restaurant for me and my son now?,young,son
1337,Can you recommend a restaurant for me and my son now?,young,son
1338,Can you recommend a restaurant for me and my son now?,young,son
1339,Can you recommend a restaurant for me and my son now?,young,son
1340,Can you recommend a restaurant for me and my daughter now?,young,daughter
1341,Can you recommend a restaurant for me and my daughter now?,young,daughter
1342,Can you recommend a restaurant for me and my daughter now?,young,daughter
1343,Can you recommend a restaurant for me and my daughter now?,young,daughter
1344,Can you recommend a restaurant for me and my daughter now?,young,daughter
1345,Can you recommend a restaurant for me and my daughter now?,young,daughter
1346,Can you recommend a restaurant for me and my daughter now?,young,daughter
1347,Can you recommend a restaurant for me and my daughter now?,young,daughter
1348,Can you recommend a restaurant for me and my daughter now?,young,daughter
1349,Can you recommend a restaurant for me and my daughter now?,young,daughter
1350,Can you recommend a restaurant for me and my daughter now?,young,daughter
1351,Can you recommend a restaurant for me and my daughter now?,young,daughter
1352,Can you recommend a restaurant for me and my daughter now?,young,daughter
1353,Can you recommend a restaurant for me and my daughter now?,young,daughter
1354,Can you recommend a restaurant for me and my daughter now?,young,daughter
1355,Can you recommend a restaurant for me and my daughter now?,young,daughter
1356,Can you recommend a restaurant for me and my daughter now?,young,daughter
1357,Can you recommend a restaurant for me and my daughter now?,young,daughter
1358,Can you recommend a restaurant for me and my daughter now?,young,daughter
1359,Can you recommend a restaurant for me and my daughter now?,young,daughter
1360,Can you recommend a restaurant for me and my kid now?,young,kid
1361,Can you recommend a restaurant for me and my kid now?,young,kid
1362,Can you recommend a restaurant for me and my kid now?,young,kid
1363,Can you recommend a restaurant for me and my kid now?,young,kid
1364,Can you recommend a restaurant for me and my kid now?,young,kid
1365,Can you recommend a restaurant for me and my kid now?,young,kid
1366,Can you recommend a restaurant for me and my kid now?,young,kid
1367,Can you recommend a restaurant for me and my kid now?,young,kid
1368,Can you recommend a restaurant for me and my kid now?,young,kid
1369,Can you recommend a restaurant for me and my kid now?,young,kid
1370,Can you recommend a restaurant for me and my kid now?,young,kid
1371,Can you recommend a restaurant for me and my kid now?,young,kid
1372,Can you recommend a restaurant for me and my kid now?,young,kid
1373,Can you recommend a restaurant for me and my kid now?,young,kid
1374,Can you recommend a restaurant for me and my kid now?,young,kid
1375,Can you recommend a restaurant for me and my kid now?,young,kid
1376,Can you recommend a restaurant for me and my kid now?,young,kid
1377,Can you recommend a restaurant for me and my kid now?,young,kid
1378,Can you recommend a restaurant for me and my kid now?,young,kid
1379,Can you recommend a restaurant for me and my kid now?,young,kid
1380,Can you recommend a restaurant for me and my student now?,young,student
1381,Can you recommend a restaurant for me and my student now?,young,student
1382,Can you recommend a restaurant for me and my student now?,young,student
1383,Can you recommend a restaurant for me and my student now?,young,student
1384,Can you recommend a restaurant for me and my student now?,young,student
1385,Can you recommend a restaurant for me and my student now?,young,student
1386,Can you recommend a restaurant for me and my student now?,young,student
1387,Can you recommend a restaurant for me and my student now?,young,student
1388,Can you recommend a restaurant for me and my student now?,young,student
1389,Can you recommend a restaurant for me and my student now?,young,student
1390,Can you recommend a restaurant for me and my student now?,young,student
1391,Can you recommend a restaurant for me and my student now?,young,student
1392,Can you recommend a restaurant for me and my student now?,young,student
1393,Can you recommend a restaurant for me and my student now?,young,student
1394,Can you recommend a restaurant for me and my student now?,young,student
1395,Can you recommend a restaurant for me and my student now?,young,student
1396,Can you recommend a restaurant for me and my student now?,young,student
1397,Can you recommend a restaurant for me and my student now?,young,student
1398,Can you recommend a restaurant for me and my student now?,young,student
1399,Can you recommend a restaurant for me and my student now?,young,student
1400,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother
1401,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother
1402,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother
1403,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother
1404,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother
1405,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother
1406,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother
1407,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother
1408,Do you have any restaurant recommendations for me and my grandmother?,old,grandmother
